[[FileID]],[[Group]],[[GroupNo]],[[Key]],[[Sequence]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理用メモ]],[[Version]],98.06%
Terraria.Localization.Content.en-US,GameUI,7,DepthLevel,39,Level,レベル,レベル,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Depth,40,{0}','{0}',{0}」,,,,1
Terraria.Localization.Content.en-US,GameUI,7,WireModeForced,41,Mechanical Display: Forced,メカニカルディスプレイ：フォース,メカニカルディスプレイ：強制,,,,1
Terraria.Localization.Content.en-US,GameUI,7,WireModeNormal,42,Mechanical Display: Normal,メカニカルディスプレイ：ノーマル,メカニカルディスプレイ：ノーマル,,,,1
Terraria.Localization.Content.en-US,GameUI,7,RulerOn,43,Ruler On,定規：オン,ルーラーオン,,,,1
Terraria.Localization.Content.en-US,GameUI,7,RulerOff,44,Ruler Off,定規：オフ,ルーラーオフ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,MechanicalRulerOn,45,Mechanical ruler on,メカニカル定規：オン,上の機械的な定規,,,,1
Terraria.Localization.Content.en-US,GameUI,7,MechanicalRulerOff,46,Mechanical ruler off,メカニカル定規：オフ,機械定規オフ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,PaintSprayerOn,47,Paint sprayer on,ペイントスプレー：オン,上のペイントスプレー,,,,1
Terraria.Localization.Content.en-US,GameUI,7,PaintSprayerOff,48,Paint sprayer off,ペイントスプレー：オフ,オフペイントスプレー,,,,1
Terraria.Localization.Content.en-US,GameUI,7,ActuationDeviceOn,49,Actuation device on,アクチュエーション・デバイス：オン,上の作動装置,,,,1
Terraria.Localization.Content.en-US,GameUI,7,ActuationDeviceOff,50,Actuation device off,アクチュエーション・デバイス：オフ,作動装置オフ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,SettingsMenu,51,Settings Menu,設定メニュー,設定メニュー,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Buy,52,Buy,買う,購入,,,,1
Terraria.Localization.Content.en-US,GameUI,7,BuyWithValue,53,Buy ({0}),買う({0}個),（{0}）買います,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Cancel,54,Cancel,キャンセル,キャンセル,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Change,55,Change,,変化する,,,,
Terraria.Localization.Content.en-US,GameUI,7,Expert,56,Expert,エキスパート,専門,,,,1
Terraria.Localization.Content.en-US,GameUI,7,NotEnoughWater,57,Not Enough Water!,水が足りません！,ノット・イナフ水！,,,,1
Terraria.Localization.Content.en-US,GameUI,7,FullFishingPower,58,{0} ({1}%) Fishing Power,{0} ({1}%) フィッシング・パワー,{0}（{1}％）釣り電源,,,,1
Terraria.Localization.Content.en-US,GameUI,7,PrecentFishingPower,59,{0}% fishing power,{0}% フィッシング・パワー,{0}％釣り電源,,,,1
Terraria.Localization.Content.en-US,GameUI,7,BaitRequired,60,Requires bait to catch fish,魚釣りには餌が必要です,魚をキャッチするために餌が必要です,,,,1
Terraria.Localization.Content.en-US,GameUI,7,BaitPower,61,{0}% bait power,{0}% 餌パワー,{0}％餌電源,,,,1
Terraria.Localization.Content.en-US,GameUI,7,HairStyle,62,Hair Style,ヘアスタイル,ヘアスタイル,,,,1
Terraria.Localization.Content.en-US,GameUI,7,CraftingWindow,63,Crafting window,クラフト・ウィンドウ,工芸窓,,,,1
Terraria.Localization.Content.en-US,GameUI,7,QuickStackToNearby,64,Quick stack to nearby chests,近くの宝箱へスタックする,近くの胸へのクイックスタック,,,,1
Terraria.Localization.Content.en-US,GameUI,7,SortInventory,65,Sort inventory,インベントリをソート,ソートインベントリ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,PlayerDistance,66,({0} ft),,（{0}フィート）,,,,
Terraria.Localization.Content.en-US,GameUI,7,Bright,67,Bright,,明るい,,,,
Terraria.Localization.Content.en-US,GameUI,7,Normal,68,Normal,,ノーマル,,,,
Terraria.Localization.Content.en-US,GameUI,7,Faded,69,Faded,,色あせました,,,,
Terraria.Localization.Content.en-US,GameUI,7,Hidden,70,Hidden,,隠されました,,,,
Terraria.Localization.Content.en-US,GameUI,7,WaveQuality,71,Waves Quality: {0},波表示の品質：{0},電波品質：{0},,,,1
Terraria.Localization.Content.en-US,GameUI,7,HeatDistortion,72,Heat Distortion: {0},熱による歪み：{0},熱変形：{0},,,,1
Terraria.Localization.Content.en-US,GameUI,7,Enabled,73,Enabled,有効,使用可能,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Disabled,74,Disabled,無効,使用禁止,,,,1
Terraria.Localization.Content.en-US,GameUI,7,StormEffects,75,Storm Effects: {0},嵐の効果：{0},嵐効果：{0},,,,1
Terraria.Localization.Content.en-US,GameUI,7,QualityHigh,76,High,高,高い,,,,1
Terraria.Localization.Content.en-US,GameUI,7,QualityMedium,77,Medium,中,中,,,,1
Terraria.Localization.Content.en-US,GameUI,7,QualityLow,78,Low,低,低いです,,,,1
Terraria.Localization.Content.en-US,GameUI,7,QualityOff,79,Off,オフ,オフ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,GameZoom,80,Zoom: {0}% ({1}%),ズーム：{0}% ({1}%),ズーム：{0}％（{1}％）,,,,1
Terraria.Localization.Content.en-US,GameUI,7,UIScale,81,UI Scale: {0}% ({1}%),UIスケール：{0}% ({1}%),UIスケール：{0}％（{1}％）,,,,1
Terraria.Localization.Content.en-US,GameUI,7,ZoomCategory,82,Zoom,ズーム,ズーム,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Misc,83,Misc,その他,その他,,,,1
Terraria.Localization.Content.en-US,GameUI,7,Gameplay,84,Gameplay,ゲームプレイ,ゲームプレイ,,,,1
Terraria.Localization.Content.en-US,GameUI,7,LightingUpdateEveryFrameOn,85,Rapid Lighting On,,迅速な照明オン,,,,
Terraria.Localization.Content.en-US,GameUI,7,LightingUpdateEveryFrameOff,86,Rapid Lighting Off,,迅速な照明オフ,,,,
Terraria.Localization.Content.en-US,Controls,8,RightClick,1,Right Click,右クリック,右クリック,,,,1
Terraria.Localization.Content.en-US,Social,9,StatusInGame,1,Playing online.,,オンライン遊びます。,,,,
Terraria.Localization.Content.en-US,Social,9,StatusJoining,2,Joining game.,,ゲームへの参加。,,,,
Terraria.Localization.Content.en-US,Social,9,JoiningFriend,3,Joining {0}...,,接合{0} ...,,,,
Terraria.Localization.Content.en-US,Social,9,Joining,4,Joining...,,接合...,,,,
Terraria.Localization.Content.en-US,Game,10,Wave,1,Wave: {0},ウェーブ：{0},波：{0},,,,1
Terraria.Localization.Content.en-US,Game,10,FirstWave,2,First Wave,ファースト ウェーブ,最初の波,,,,1
Terraria.Localization.Content.en-US,Game,10,FinalWave,3,Final Wave,ファイナル ウェーブ,最終ウェーブ,,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type1,4,{0}: {1},,{0}：{1},,,,
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type2,5,"{0}: {1}, and {2}","{0}: {1}, {2}",{0}：{1}、および{2},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type3,6,"{0}: {1}, {2}, and {3}","{0}: {1}, {2}, {3}",{0}：{1}、{2}、及び{3},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type4,7,"{0}: {1}, {2}, {3}, and {4}","{0}: {1}, {2}, {3}, {4}",{0}：{1}、{2}、{3}、及び{4},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type5,8,"{0}: {1}, {2}, {3}, {4}, and {5}","{0}: {1}, {2}, {3}, {4}, {5}",{0}：{1}、{2}、{3}、{4}、および{5},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type6,9,"{0}: {1}, {2}, {3}, {4}, {5}, and {6}","{0}: {1}, {2}, {3}, {4}, {5}, {6}",{0}：{1}、{2}、{3}、{4}、{5}、および{6},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type7,10,"{0}: {1}, {2}, {3}, {4}, {5}, {6}, and {7}","{0}: {1}, {2}, {3}, {4}, {5}, {6}, {7}",{0}：{1}、{2}、{3}、{4}、{5}、{6}、および{7},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionWave_Type8,11,"{0}: {1}, {2}, {3}, {4}, {5}, {6}, {7}, and {8}","{0}: {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}",{0}：{1}、{2}、{3}、{4}、{5}、{6}、{7}、および{8},,,,1
Terraria.Localization.Content.en-US,Game,10,BallBounceResult,12,{0} was hit {1} times before touching the ground!,{0}が地面に触れる前に、{1}回ヒットしました！,{0}が地面に触れる前に、{1}回をヒットしました！,,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US,Game,10,JoinGreeting,13,Current players: {0}.,,現在の選手：{0}。,,,,
Terraria.Localization.Content.en-US,Game,10,BedObstructed,14,Your bed is obstructed.,ベッドが塞がれている。,あなたのベッドが阻害されます。,,,,1
Terraria.Localization.Content.en-US,Game,10,PvPFlag,15,(PvP),,（PVP）,,,,
Terraria.Localization.Content.en-US,Game,10,DroppedCoins,16,dropped {0},{0} を落とした,ドロップされた{0},,,,1
Terraria.Localization.Content.en-US,Game,10,InvasionPoints,17,{0} points,{0} ポイント,{0}ポイント,,,,1
Terraria.Localization.Content.en-US,Game,10,WaveMessage,18,Wave {0}: {1},ウェーブ {0}：{1},波{0}：{1},,,,1
Terraria.Localization.Content.en-US,Game,10,WaveCleared,19,Cleared {0},{0}をクリア,{0}をクリア,,,,1
Terraria.Localization.Content.en-US,Game,10,TeleportTo,20,Teleport to {0},{0}にテレポート,{0}にテレポート,,,,1
Terraria.Localization.Content.en-US,Game,10,HasTeleportedTo,21,{0} has teleported to {1},{0}は{1}にテレポートした,{0} {1}にテレポートしています,,,,1
Terraria.Localization.Content.en-US,Game,10,Time,22,Time: {0},,時間：{0},,,,
Terraria.Localization.Content.en-US,Game,10,NPCTitle,23,{0} the {1},{0}、{1},{0} {1},"format(""{0} the {1}"", ""Mercer"", ""旅の商人 has departed!"")",,,1
Terraria.Localization.Content.en-US,Game,10,PlayerDeathTime,24,{0} died {1} ago,{0} は {1} 前に、死んだ,{0} {1}前に死亡しました,,,,1
Terraria.Localization.Content.en-US,Game,10,SpawnPointRemoved,25,Spawn point removed!,スポーンポイントを削除します！,スポーンポイントを削除します！,,,,1
Terraria.Localization.Content.en-US,Game,10,SpawnPointSet,26,Spawn point set!,スポーンポイントを設定！,スポーンポイントを設定！,,,,1
Terraria.Localization.Content.en-US,Game,10,RedWires,27,Red Wires,レッドワイヤー,レッドワイヤー,,,,1
Terraria.Localization.Content.en-US,Game,10,BlueWires,28,Blue Wires,ブルーワイヤー,ブルーワイヤー,,,,1
Terraria.Localization.Content.en-US,Game,10,GreenWires,29,Green Wires,グリーンワイヤー,グリーンワイヤー,,,,1
Terraria.Localization.Content.en-US,Game,10,YellowWires,30,Yellow Wires,イエローワイヤー,黄色のワイヤー,,,,1
Terraria.Localization.Content.en-US,Game,10,Actuators,31,Actuators,アクチュエーター,アクチュエーター,,,,1
Terraria.Localization.Content.en-US,Game,10,EnemiesDefeatedAnnouncement,32,The {0}th {1} has been defeated!,{0}番目の {1} を倒した！,{1} {0}番目が敗北されています！,,,,1
Terraria.Localization.Content.en-US,Game,10,EnemiesDefeatedByAnnouncement,33,{0} has defeated the {1}th {2}!,{0}は{1}匹の{2}を倒した!,{0} {1}番目の{2}を破りました！,"format(""{0} has defeated the {1}th {2}!"", 主人公名, 倒したmob数, mob名)",,,1
Terraria.Localization.Content.en-US,Game,10,HouseMissing_1,34,This house is missing {0}.,この家には {0} が不足しています。,この家は不足している{0}。,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseMissing_2,35,This house is missing {0} and {1}.,この家には {0} と {1} が不足しています。,この家は、{0}が欠落され、{1}。,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseMissing_3,36,"This house is missing {0}, {1}, and {2}.","この家には {0}, {1} と {2} が不足しています。",この家は、欠落している{0}、{1}、および{2}。,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseMissing_4,37,"This house is missing {0}, {1}, {2}, and {3}.","この家には {0}, {1}, {2} と {3} が不足しています。",この家は、欠落している{0}、{1}、{2}、及び{3}。,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseLightSource,38,a light source,明かり,光源,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseDoor,39,a door,ドア,ドア,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseTable,40,a table,テーブル,テーブル,,,,1
Terraria.Localization.Content.en-US,Game,10,HouseChair,41,a chair,椅子,椅子,,,,1
Terraria.Localization.Content.en-US,Game,10,BirthdayParty_1,42,Looks like {0} is throwing a party,{0} がパーティーを始めたようです,{0}パーティーを投げているように見えます,,,,1
Terraria.Localization.Content.en-US,Game,10,BirthdayParty_2,43,Looks like {0} & {1} are throwing a party,{0} と {1} 達がパーティーを始めたようです,{0}と{1}投げているパーティのように見えます,,,,1
Terraria.Localization.Content.en-US,Game,10,BirthdayParty_3,44,"Looks like {0}, {1}, and {2} are throwing a party",{0}、{1} と {2} 達がパーティーを始めたようです,{0}、{1}、および{2}投げているパーティのように見えます,,,,1
Terraria.Localization.Content.en-US,Enemies,11,TheTwins,1,The Twins,ツインズ,双子,,,,1
Terraria.Localization.Content.en-US,Enemies,11,MoonLord,2,Moon Lord,ムーンロード,月の主,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Slain,1,{0} was slain,{0}は死にました,{0}殺されました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Eviscerated,2,{0} was eviscerated,{0}は骨抜きにされました,{0}骨抜きしました。,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Murdered,3,{0} was murdered,{0}は殺害されました,{0}は殺害されました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,FaceTornOff,4,{0}'s face was torn off,{0}の顔が引きちぎられました,{0}の顔が引きちぎられました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,EntrailsRippedOut,5,{0}'s entrails were ripped out,{0}は内臓をエグられました,{0}の内臓が実行リッピングし,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Destroyed,6,{0} was destroyed,{0}は破壊されました,{0}破壊されました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,SkullCrushed,7,{0}'s skull was crushed,{0}の頭蓋骨が粉砕されました,{0}の頭蓋骨を粉砕しました。,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Massacred,8,{0} got massacred,{0}は虐殺されました,{0}虐殺しまっ,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Impaled,9,{0} got impaled,{0}は刺されてしまいました,{0}刺してしまいました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,TornInHalf,10,{0} was torn in half,{0}は半分に引き裂かれました,{0}半分に引き裂かれました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Decapitated,11,{0} was decapitated,{0}は断頭されました,{0}断頭しました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,ArmTornOff,12,{0} let their arms get torn off,{0}腕を引きちぎられました,{0}彼らの腕を引きちぎらましょう,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,InnardsBecameOutards,13,{0} watched their innards become outards,{0}は内臓が飛び散るのをみました,{0}それらの内臓がoutardsなる見,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Dissected,14,{0} was brutally dissected,{0}は容赦なく切り開かれました。,{0}残酷切開し,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,ExtremitiesDetached,15,{0}'s extremities were detached,{0}は手足をもぎ取られました。,{0}の四肢を取り外しました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Mangled,16,{0}'s body was mangled,{0}は切り刻まれました,{0}の体をマングルました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,Ruptured,17,{0}'s vital organs were ruptured,{0}の何か大事な部分が破裂しました,{0}の重要な臓器を破断しました,,,,1
Terraria.Localization.Content.en-US,DeathTextGeneric,12,PileOfFlesh,18,{0} was turned into a pile of flesh,{0}は肉の山になりました,{0}肉の山になっていました,,,,1
